ideee,uri,origin,lc,alc,wp,gt
5821266359,http://farm4.staticflickr.com/3404/5821266359_95f2ed5ab4.jpg,true,false,false,,
6883680541,http://farm8.staticflickr.com/7179/6883680541_fd6ecb6b38.jpg,true,false,false,,
5560527933,http://farm6.staticflickr.com/5138/5560527933_7937012209.jpg,false,false,false,,
6055913383,http://farm7.staticflickr.com/6209/6055913383_5d90312c03.jpg,true,,,,
6203603606,http://farm7.staticflickr.com/6171/6203603606_a100e61dd8.jpg,true,false,false,,
5311016923,http://farm6.staticflickr.com/5161/5311016923_4b9956c289.jpg,true,true,true,,
6848255844,http://farm8.staticflickr.com/7040/6848255844_cdcc5f35e2.jpg,true,false,false,,
6203650707,http://farm7.staticflickr.com/6159/6203650707_ec3230d542.jpg,true,false,false,,
2285009764,http://farm3.staticflickr.com/2390/2285009764_a0d51d0e6e.jpg,true,false,false,,
5604262236,http://farm6.staticflickr.com/5024/5604262236_8b6b33fe1b.jpg,false,false,false,,
3941995949,http://farm3.staticflickr.com/2532/3941995949_78b266e8b9.jpg,true,false,false,,
4894602465,http://farm5.staticflickr.com/4074/4894602465_52a23ea0df.jpg,true,false,false,,
4047570462,http://farm3.staticflickr.com/2633/4047570462_23a1c3acab.jpg,true,false,false,,
5701521544,http://farm6.staticflickr.com/5222/5701521544_eea96738f8.jpg,false,false,false,,
5120508496,http://farm5.staticflickr.com/4023/5120508496_823a1ef97f.jpg,true,false,false,,
65497218,http://farm1.staticflickr.com/31/65497218_23793e70d8.jpg,true,false,false,,
6029172793,http://farm7.staticflickr.com/6087/6029172793_31243f6bbc.jpg,false,false,false,,
2653050180,http://farm3.staticflickr.com/2202/2653050180_4af1933ed6.jpg,false,false,false,,
6267599605,http://farm7.staticflickr.com/6214/6267599605_5c1852d251.jpg,true,false,false,,
397002958,http://farm1.staticflickr.com/53/397002958_80d5d4b79d.jpg,true,false,false,,
4827306194,http://farm5.staticflickr.com/4101/4827306194_e4142cd6bf.jpg,true,false,false,,
1425585043,http://farm2.staticflickr.com/1358/1425585043_d10b157a15.jpg,true,true,true,,
5410246932,http://farm6.staticflickr.com/5016/5410246932_721fe91e56.jpg,false,false,false,,
6861855633,http://farm8.staticflickr.com/7046/6861855633_5ea2dce382.jpg,true,true,true,,
6868746779,http://farm8.staticflickr.com/7068/6868746779_920c49aeb0.jpg,false,false,false,,
3895227224,http://farm3.staticflickr.com/2559/3895227224_ab7e394a4c.jpg,true,false,false,,
3281752301,http://farm4.staticflickr.com/3199/3281752301_a6d9bebbf7.jpg,true,false,false,,
5182257045,http://farm5.staticflickr.com/4090/5182257045_b5ecce52ea.jpg,false,false,false,,
2131789929,http://farm3.staticflickr.com/2091/2131789929_e8b6e342b7.jpg,true,false,false,,
1676940431,http://farm3.staticflickr.com/2392/1676940431_168da37fc4.jpg,true,false,false,,
6837943534,http://farm8.staticflickr.com/7201/6837943534_affb5e8afb.jpg,true,false,false,,
2334736471,http://farm4.staticflickr.com/3029/2334736471_650f63037b.jpg,false,false,false,,
456809658,http://farm1.staticflickr.com/216/456809658_425b1c4a0a.jpg,false,false,false,,
6178189247,http://farm7.staticflickr.com/6158/6178189247_c012f0cc9b.jpg,true,false,false,,
5788752522,http://farm3.staticflickr.com/2186/5788752522_34d7c3d1b5.jpg,true,true,true,,
2552673189,http://farm4.staticflickr.com/3016/2552673189_4b64f13f0f.jpg,true,true,true,,
3907007333,http://farm3.staticflickr.com/2537/3907007333_5106503632.jpg,true,false,false,,
2722684365,http://farm4.staticflickr.com/3166/2722684365_731f2d69dc.jpg,true,false,false,,
2824495071,http://farm4.staticflickr.com/3213/2824495071_abb7ae3128.jpg,true,,,,
3098792763,http://farm4.staticflickr.com/3290/3098792763_c36db19b1a.jpg,true,false,false,,
4828077131,http://farm5.staticflickr.com/4120/4828077131_27f3e1059f.jpg,false,false,false,,
5275477500,http://farm6.staticflickr.com/5288/5275477500_b6a73bc860.jpg,false,false,false,,
5793232578,http://farm4.staticflickr.com/3291/5793232578_11b7593d2f.jpg,false,false,false,,
6098898955,http://farm7.staticflickr.com/6067/6098898955_9c04bb9de1.jpg,false,false,false,,
6488076585,http://farm8.staticflickr.com/7170/6488076585_f7a59e9c65.jpg,true,true,true,,
572348812,http://farm2.staticflickr.com/1044/572348812_7dd5754704.jpg,false,false,false,,
153057932,http://farm1.staticflickr.com/52/153057932_212c53eef5.jpg,true,false,false,,
3457797517,http://farm4.staticflickr.com/3525/3457797517_93d5b4b7da.jpg,false,false,false,,
6113069002,http://farm7.staticflickr.com/6089/6113069002_3d97c59fb4.jpg,false,false,false,,
4832279441,http://farm5.staticflickr.com/4091/4832279441_6ae46030d4.jpg,true,false,false,,
220431029,http://farm1.staticflickr.com/88/220431029_6b099f8694.jpg,false,false,false,,
6354463063,http://farm7.staticflickr.com/6211/6354463063_c0f2f8152a.jpg,true,false,false,,
4292959352,http://farm3.staticflickr.com/2648/4292959352_2cc14caefb.jpg,true,false,false,,
6798984920,http://farm8.staticflickr.com/7039/6798984920_eb4e5c120e.jpg,false,false,false,,
2478825509,http://farm4.staticflickr.com/3185/2478825509_0284b95ab8.jpg,true,false,false,,
2464297336,http://farm4.staticflickr.com/3115/2464297336_4be07f31af.jpg,true,false,false,,
2693651223,http://farm4.staticflickr.com/3194/2693651223_90c435bdf4.jpg,false,false,false,,
3485849689,http://farm4.staticflickr.com/3368/3485849689_652014b9e3.jpg,true,true,true,,
3007056032,http://farm4.staticflickr.com/3028/3007056032_2067ef2251.jpg,true,false,false,,
5692484819,http://farm6.staticflickr.com/5186/5692484819_17d81ef5b5.jpg,true,false,false,,
6821667076,http://farm8.staticflickr.com/7065/6821667076_564a8dc4fe.jpg,true,false,false,,
5236468667,http://farm6.staticflickr.com/5127/5236468667_fabb64e5af.jpg,false,false,false,,
6652419879,http://farm8.staticflickr.com/7155/6652419879_682d1e4177.jpg,false,false,false,,
4108781376,http://farm3.staticflickr.com/2669/4108781376_d5063f8715.jpg,true,false,false,,
6997586623,http://farm8.staticflickr.com/7219/6997586623_8ca377d94d.jpg,false,false,false,,
2218251163,http://farm3.staticflickr.com/2261/2218251163_dcfce8c679.jpg,false,false,false,,
2340927531,http://farm4.staticflickr.com/3157/2340927531_07abd35541.jpg,false,false,false,,
1406532728,http://farm2.staticflickr.com/1213/1406532728_14a9ad0b68.jpg,false,false,false,,
4123845219,http://farm3.staticflickr.com/2610/4123845219_a767f5d725.jpg,true,true,true,,
6797591173,http://farm8.staticflickr.com/7016/6797591173_8369f765c3.jpg,false,false,false,,
5789553317,http://farm4.staticflickr.com/3245/5789553317_71525de9b0.jpg,false,false,false,,
5283646813,http://farm6.staticflickr.com/5005/5283646813_bb475a831b.jpg,true,true,true,,
6098497740,http://farm7.staticflickr.com/6067/6098497740_7e32f09222.jpg,true,true,true,,
2592994614,http://farm4.staticflickr.com/3143/2592994614_e1ff065729.jpg,false,false,false,,
4104942352,http://farm3.staticflickr.com/2595/4104942352_3fce273a34.jpg,true,false,false,,
2562663171,http://farm4.staticflickr.com/3177/2562663171_f02cc8254a.jpg,false,false,false,,
6689013007,http://farm8.staticflickr.com/7166/6689013007_f71ebc7ce1.jpg,false,false,false,,
3882635472,http://farm4.staticflickr.com/3439/3882635472_fb6eec4ff2.jpg,false,false,false,,
6174756789,http://farm7.staticflickr.com/6165/6174756789_b80642a431.jpg,false,false,false,,
5411198280,http://farm6.staticflickr.com/5133/5411198280_cd5f152877.jpg,true,false,false,,
6785190829,http://farm8.staticflickr.com/7144/6785190829_113f956c31.jpg,true,false,false,,
4714263357,http://farm5.staticflickr.com/4017/4714263357_d6d7974ca1.jpg,false,false,false,,
4963321878,http://farm5.staticflickr.com/4129/4963321878_221bdf8277.jpg,false,false,false,,
2158664555,http://farm3.staticflickr.com/2121/2158664555_e35f51347f.jpg,false,false,false,,
4902188019,http://farm5.staticflickr.com/4095/4902188019_afdef7b837.jpg,false,false,false,,
4955189406,http://farm5.staticflickr.com/4144/4955189406_9bc8c7c672.jpg,true,false,false,,
5205367175,http://farm6.staticflickr.com/5049/5205367175_361a893e23.jpg,false,false,false,,
4253824587,http://farm5.staticflickr.com/4047/4253824587_97d5d7cf22.jpg,false,false,false,,
415703823,http://farm1.staticflickr.com/176/415703823_8ac7f05e0b.jpg,false,false,false,,
3967317940,http://farm3.staticflickr.com/2575/3967317940_6cbc9103ce.jpg,true,false,false,,
2537539826,http://farm3.staticflickr.com/2128/2537539826_0c0b995980.jpg,true,false,false,,
5008042318,http://farm5.staticflickr.com/4147/5008042318_561d8a919e.jpg,false,false,false,,
5769039885,http://farm4.staticflickr.com/3164/5769039885_d40ca7e682.jpg,true,false,false,,
4776647527,http://farm5.staticflickr.com/4134/4776647527_25767e32bd.jpg,true,false,false,,
4972215176,http://farm5.staticflickr.com/4125/4972215176_34779900c8.jpg,true,false,false,,
3951986776,http://farm3.staticflickr.com/2470/3951986776_bd13b03554.jpg,false,false,false,,
6182932318,http://farm7.staticflickr.com/6160/6182932318_7771fda8f5.jpg,true,true,true,,
3899014065,http://farm3.staticflickr.com/2647/3899014065_e15f1deab3.jpg,true,false,false,,
2896414586,http://farm4.staticflickr.com/3121/2896414586_786c73800f.jpg,true,true,true,,
2354702208,http://farm4.staticflickr.com/3215/2354702208_841b5c9288.jpg,false,false,false,,
5664802429,http://farm6.staticflickr.com/5265/5664802429_acb4ea270d.jpg,true,false,false,,
6703977547,http://farm8.staticflickr.com/7171/6703977547_d33e7c98e7.jpg,false,false,false,,
5570937808,http://farm6.staticflickr.com/5055/5570937808_ee80e73d2e.jpg,false,false,false,,
6341390887,http://farm7.staticflickr.com/6057/6341390887_aaeb86a346.jpg,true,false,false,,
6920582049,http://farm8.staticflickr.com/7047/6920582049_8f6ce0a993.jpg,true,,,,
4596754978,http://farm5.staticflickr.com/4020/4596754978_9091342604.jpg,false,false,false,,
4953920664,http://farm5.staticflickr.com/4132/4953920664_8f8bf3c8e5.jpg,false,false,false,,
4372483967,http://farm5.staticflickr.com/4069/4372483967_667d9a9786.jpg,true,false,false,,
5331002915,http://farm6.staticflickr.com/5290/5331002915_9d3b030beb.jpg,false,false,false,,
659007652,http://farm2.staticflickr.com/1209/659007652_b15e479e65.jpg,true,false,false,,
5628734618,http://farm6.staticflickr.com/5187/5628734618_d363e2b615.jpg,true,true,true,,
4030558168,http://farm3.staticflickr.com/2629/4030558168_5786f207c5.jpg,true,false,false,,
2664915250,http://farm4.staticflickr.com/3019/2664915250_c66c6f7b43.jpg,true,false,false,,
4774272885,http://farm5.staticflickr.com/4075/4774272885_207d24fdee.jpg,true,false,false,,
2794784127,http://farm4.staticflickr.com/3223/2794784127_f77c8ab3df.jpg,true,true,true,,
6789438275,http://farm8.staticflickr.com/7148/6789438275_bc07575c7a.jpg,false,false,false,,
5804005919,http://farm3.staticflickr.com/2226/5804005919_4330088635.jpg,false,false,false,,
6483920277,http://farm8.staticflickr.com/7144/6483920277_f79ea8cc86.jpg,false,false,false,,
6028852406,http://farm7.staticflickr.com/6200/6028852406_a9fac022a4.jpg,true,false,false,,
4131842487,http://farm3.staticflickr.com/2693/4131842487_60d8b41461.jpg,true,false,false,,
5813214604,http://farm4.staticflickr.com/3422/5813214604_98ac5dfe30.jpg,true,false,false,,
5573931980,http://farm6.staticflickr.com/5105/5573931980_30ab9441d1.jpg,true,false,false,,
2458605948,http://farm4.staticflickr.com/3039/2458605948_76de02fd1f.jpg,true,false,false,,
5194090081,http://farm5.staticflickr.com/4149/5194090081_228040bc97.jpg,false,false,false,,
1234125430,http://farm2.staticflickr.com/1439/1234125430_36253ef6d7.jpg,false,false,false,,
4393966109,http://farm5.staticflickr.com/4015/4393966109_b048689fda.jpg,true,true,true,,
2058150231,http://farm3.staticflickr.com/2294/2058150231_22306d7217.jpg,false,false,false,,
6156149010,http://farm7.staticflickr.com/6184/6156149010_972d2eabe1.jpg,true,false,false,,
4845244209,http://farm5.staticflickr.com/4132/4845244209_91392eee06.jpg,false,false,false,,
5773191143,http://farm3.staticflickr.com/2170/5773191143_2ba7baa44f.jpg,true,false,false,,
431909441,http://farm1.staticflickr.com/164/431909441_628fe56e54.jpg,true,false,false,,
2806677685,http://farm4.staticflickr.com/3200/2806677685_273298daba.jpg,true,false,false,,
5919280943,http://farm7.staticflickr.com/6130/5919280943_05f6656f6d.jpg,true,false,false,,
3376178883,http://farm4.staticflickr.com/3568/3376178883_316a7a0804.jpg,false,false,false,,
